TransactionID,Timestamp,SenderName,SenderAccount,ReceiverName,ReceiverAccount,Amount,PaymentMethod,TransactionType,IsFraud
TXN100784,2025-03-20 04:19:43,Hina Khan,Faysal Bank-27328532,Noman Yasir,Bank Alfalah-91326018,72743.5,UBL Omni,Money Transfer,0
TXN100785,2025-05-11 19:50:49,Ayesha Imran,Askari Bank-63447283,Noman Hina,UBL-93078863,88905.8,UBL Omni,Loan Repayment,0
TXN100786,2025-06-30 22:30:34,Khan Ayesha,MCB-35601631,Zara Yasir,UBL-95883385,37844.48,HBL Konnect,Loan Repayment,0
TXN100787,2025-05-09 16:35:21,Ali Hina,Faysal Bank-38856330,Tariq Fatima,Bank Alfalah-47044440,56432.13,HBL Konnect,Loan Repayment,0
TXN100788,2025-02-11 12:34:53,Yasir Fatima,Askari Bank-45510783,Ahmed Tariq,MCB-88539782,71596.68,HBL Konnect,Cash Withdrawal,0
TXN100789,2025-07-27 11:19:56,Tariq Imran,UBL-62734470,Hassan Zain,UBL-46653782,24494.03,Easypaisa,Loan Repayment,0
TXN100790,2025-01-26 14:14:32,Hassan Ayesha,UBL-71553200,Amna Ayesha,Meezan Bank-44415846,59767.11,Easypaisa,Money Transfer,0
TXN100791,2025-07-17 17:56:12,Ayesha Bilal,Faysal Bank-10479567,Ali Noman,UBL-53789331,97883.72,Bank Transfer,Deposit,0
TXN100792,2025-04-18 21:57:37,Khan Nida,Bank Alfalah-12646756,Amna Mehdi,HBL-40614584,20282.33,HBL Konnect,Deposit,0
TXN100793,2025-04-21 00:53:54,Amna Hina,Askari Bank-20173434,Usman Imran,Sindh Bank-31856747,61640.55,UBL Omni,Deposit,0
TXN100794,2025-04-23 00:27:58,Ahmed Nida,Bank Alfalah-32483038,Bilal Amna,Faysal Bank-66264387,10340.32,Bank Transfer,Bill Payment,0
TXN100795,2025-06-30 17:54:27,Imran Ahmed,HBL-87765680,Usman Bilal,Sindh Bank-16751420,98120.73,Bank Transfer,Cash Withdrawal,0
TXN100796,2025-06-06 07:23:04,Fatima Amna,Sindh Bank-64301581,Usman Ali,Faysal Bank-11911191,58558.05,JazzCash,Money Transfer,0
TXN100797,2025-01-28 01:20:15,Imran Hassan,Askari Bank-87519736,Bilal Nida,Bank Alfalah-49034819,75400.09,HBL Konnect,Cash Withdrawal,0
TXN100798,2025-05-08 09:37:43,Khan Zain,Faysal Bank-38396207,Zara Amna,Bank Alfalah-22266276,1022.56,HBL Konnect,Loan Repayment,0
TXN100799,2025-06-27 22:41:32,Shahid Fatima,MCB-63537470,Ali Bilal,MCB-15954677,73802.59,HBL Konnect,Loan Repayment,0
TXN100800,2025-03-08 10:05:35,Ahmed Bilal,Bank Alfalah-25051152,Saad Ahmed,Faysal Bank-98093274,77312.28,UBL Omni,Bill Payment,0
TXN100801,2025-06-21 21:26:27,Mehdi Ayesha,HBL-15599016,Shahid Khan,HBL-43245409,76997.87,JazzCash,Money Transfer,0
TXN100802,2025-04-29 15:01:36,Ayesha Yasir,Faysal Bank-54323640,Zain Hassan,Sindh Bank-95185651,83764.62,Bank Transfer,Loan Repayment,0
TXN100803,2025-04-12 08:29:03,Imran Noman,Faysal Bank-95207269,Zara Noman,Askari Bank-12843311,92912.5,Easypaisa,Money Transfer,0
TXN100804,2025-07-22 12:29:47,Hina Khan,MCB-59575665,Usman Zain,HBL-97421950,26661.73,Bank Transfer,Deposit,0
TXN100805,2025-06-06 01:39:11,Mehdi Yasir,Meezan Bank-52836017,Khan Tariq,MCB-38283917,90647.41,UBL Omni,Money Transfer,0
TXN100806,2025-07-07 08:42:24,Nida Ayesha,Faysal Bank-66239708,Ahmed Usman,Askari Bank-62676038,12244.94,HBL Konnect,Deposit,0
TXN100807,2025-03-25 10:33:52,Yasir Khan,HBL-90013292,Yasir Shahid,Sindh Bank-74735886,29908.01,UBL Omni,Bill Payment,0
TXN100808,2025-07-15 01:27:08,Imran Yasir,Askari Bank-75323683,Ahmed Bilal,Askari Bank-25370307,81064.25,JazzCash,Bill Payment,0
TXN100809,2025-07-23 19:44:55,Amna Ali,Meezan Bank-66612692,Zain Ahmed,Meezan Bank-25769175,91876.85,Bank Transfer,Loan Repayment,0
TXN100810,2025-04-08 18:51:50,Noman Usman,MCB-66478374,Saad Tariq,Meezan Bank-82720649,67442.86,UBL Omni,Money Transfer,0
TXN100811,2025-05-04 11:46:20,Ayesha Khan,Sindh Bank-20566523,Yasir Amna,Askari Bank-20792290,58524.54,HBL Konnect,Deposit,0
TXN100812,2025-04-03 05:38:44,Noman Ahmed,UBL-55956581,Nida Hina,Bank Alfalah-89570234,3905.73,Easypaisa,Deposit,0
TXN100813,2025-03-28 03:45:44,Mehdi Ali,UBL-27937626,Ali Zain,Askari Bank-56893065,78273.59,Easypaisa,Money Transfer,0
TXN100814,2025-06-16 22:55:28,Amna Yasir,MCB-95597592,Zain Amna,Meezan Bank-94936406,52226.02,Easypaisa,Bill Payment,0
TXN100815,2025-03-27 12:55:45,Ali Yasir,Askari Bank-71856188,Ayesha Hina,Sindh Bank-58004976,15986.67,Bank Transfer,Bill Payment,0
TXN100816,2025-04-26 10:47:44,Shahid Khan,MCB-87848393,Ali Khan,Faysal Bank-61132001,49084.84,Easypaisa,Money Transfer,0
TXN100817,2025-02-08 18:29:02,Saad Nida,Faysal Bank-57078584,Fatima Khan,HBL-39509368,16289.15,UBL Omni,Deposit,0
TXN100818,2025-04-13 22:38:29,Saad Usman,Meezan Bank-84142318,Nida Nida,Bank Alfalah-53604126,90316.74,UBL Omni,Bill Payment,0
TXN100819,2025-02-13 06:46:17,Khan Ahmed,Sindh Bank-39251667,Ali Ahmed,Sindh Bank-34492883,4088.24,Easypaisa,Cash Withdrawal,0
TXN100820,2025-07-02 13:27:09,Ali Saad,Meezan Bank-77520924,Hassan Tariq,MCB-98727867,35372.07,UBL Omni,Cash Withdrawal,0
TXN100821,2025-04-02 03:56:47,Shahid Khan,HBL-21896758,Mehdi Nida,Sindh Bank-90488256,69293.72,HBL Konnect,Deposit,0
TXN100822,2025-03-08 01:13:05,Zain Fatima,MCB-48654124,Yasir Khan,Faysal Bank-16488030,73400.33,JazzCash,Deposit,0
TXN100823,2025-05-15 11:23:18,Imran Fatima,Askari Bank-36809700,Nida Ali,Askari Bank-21334365,24500.82,Easypaisa,Bill Payment,0
TXN100824,2025-06-22 10:17:56,Hina Nida,Sindh Bank-70648715,Ali Noman,UBL-86086689,95955.07,UBL Omni,Deposit,0
TXN100825,2025-05-14 06:26:17,Saad Hina,Sindh Bank-58486331,Imran Fatima,Faysal Bank-63403223,28186.85,UBL Omni,Money Transfer,0
TXN100826,2025-05-20 06:07:56,Amna Imran,UBL-76681894,Hassan Shahid,MCB-20234946,67720.6,UBL Omni,Deposit,0
TXN100827,2025-05-19 04:20:24,Bilal Zara,Bank Alfalah-33101699,Zara Ayesha,MCB-12583706,26333.6,HBL Konnect,Bill Payment,0
TXN100828,2025-07-15 00:48:23,Mehdi Tariq,Meezan Bank-16243433,Ayesha Shahid,HBL-16980971,79907.73,Easypaisa,Loan Repayment,0
TXN100829,2025-06-06 08:20:37,Fatima Zara,Faysal Bank-27077341,Mehdi Amna,Meezan Bank-43504555,38322.36,JazzCash,Loan Repayment,0
TXN100830,2025-02-15 00:32:32,Amna Bilal,Meezan Bank-83735215,Zain Noman,UBL-99043404,14839.66,UBL Omni,Deposit,0
TXN100831,2025-06-20 07:43:59,Mehdi Ahmed,HBL-43606364,Noman Yasir,Sindh Bank-19801081,41344.66,JazzCash,Deposit,0
TXN100832,2025-05-12 02:39:42,Hina Fatima,MCB-62021495,Nida Amna,Meezan Bank-20332753,67599.83,UBL Omni,Money Transfer,0
TXN100833,2025-03-10 00:57:01,Usman Zain,UBL-77314415,Noman Fatima,Bank Alfalah-26087669,75016.51,UBL Omni,Loan Repayment,0
TXN100834,2025-02-15 17:45:35,Ahmed Tariq,Faysal Bank-45400868,Noman Shahid,Askari Bank-12561465,56989.09,Bank Transfer,Loan Repayment,0
TXN100835,2025-06-27 07:05:08,Tariq Imran,HBL-61147113,Hassan Shahid,Sindh Bank-31062084,28922.5,Easypaisa,Deposit,1
TXN100836,2025-06-20 15:28:22,Tariq Ayesha,HBL-66469276,Noman Saad,Askari Bank-97901071,91633.51,Easypaisa,Bill Payment,0
TXN100837,2025-07-19 04:19:14,Mehdi Noman,UBL-14192348,Hassan Zain,Askari Bank-51377180,30035.66,UBL Omni,Bill Payment,0
TXN100838,2025-02-26 21:07:14,Imran Ali,Bank Alfalah-58760603,Mehdi Saad,Meezan Bank-59891467,33067.29,HBL Konnect,Bill Payment,0
TXN100839,2025-04-15 00:39:20,Shahid Zara,HBL-49790316,Ayesha Zara,HBL-89496110,78738.05,Bank Transfer,Loan Repayment,0
TXN100840,2025-05-12 01:24:46,Amna Zain,Meezan Bank-25947433,Saad Shahid,Faysal Bank-36181775,96974.32,Easypaisa,Cash Withdrawal,0
TXN100841,2025-07-02 07:01:52,Zain Mehdi,Meezan Bank-22138139,Hina Tariq,Meezan Bank-56434847,90655.73,JazzCash,Cash Withdrawal,0
TXN100842,2025-05-13 02:29:31,Tariq Noman,HBL-55568147,Ahmed Fatima,Sindh Bank-43349771,29020.54,Bank Transfer,Loan Repayment,0
TXN100843,2025-06-21 17:33:58,Imran Ahmed,Meezan Bank-91815081,Fatima Saad,Faysal Bank-25987285,99641.74,JazzCash,Cash Withdrawal,0
TXN100844,2025-06-25 00:35:59,Shahid Noman,Askari Bank-79310977,Bilal Zara,UBL-13979018,28501.69,UBL Omni,Cash Withdrawal,0
TXN100845,2025-03-15 20:16:33,Nida Yasir,Askari Bank-20549027,Ahmed Shahid,Sindh Bank-44721521,13513.34,HBL Konnect,Loan Repayment,0
TXN100846,2025-03-07 10:38:39,Hassan Ali,Askari Bank-38355757,Saad Yasir,UBL-71403340,4969.89,UBL Omni,Bill Payment,0
TXN100847,2025-02-06 20:10:24,Imran Hina,Bank Alfalah-82750009,Khan Fatima,MCB-66882889,57199.3,HBL Konnect,Cash Withdrawal,0
TXN100848,2025-02-14 18:54:21,Zain Hassan,Bank Alfalah-29843745,Usman Mehdi,MCB-90894988,12966.68,HBL Konnect,Loan Repayment,0
TXN100849,2025-02-02 01:37:37,Ahmed Ali,HBL-43317529,Mehdi Zara,MCB-60188549,54772.72,HBL Konnect,Loan Repayment,0
TXN100850,2025-03-09 06:18:00,Ahmed Amna,UBL-94882053,Khan Fatima,Askari Bank-88224241,26368.4,UBL Omni,Cash Withdrawal,0
TXN100851,2025-03-30 17:40:20,Yasir Noman,Meezan Bank-51097654,Mehdi Zain,UBL-39765256,99468.87,HBL Konnect,Money Transfer,0
TXN100852,2025-03-23 20:57:26,Shahid Ayesha,UBL-31141542,Mehdi Noman,HBL-66520541,55944.4,Easypaisa,Bill Payment,0
TXN100853,2025-04-28 07:23:07,Hassan Ayesha,Meezan Bank-52815908,Saad Zara,Meezan Bank-74105018,50336.75,Bank Transfer,Loan Repayment,0
TXN100854,2025-02-17 12:25:57,Bilal Amna,HBL-50750646,Imran Tariq,UBL-24294374,23606.37,HBL Konnect,Deposit,0
TXN100855,2025-02-07 08:41:32,Bilal Hassan,Bank Alfalah-91631070,Ayesha Shahid,Bank Alfalah-83126452,12261.75,Bank Transfer,Loan Repayment,0
TXN100856,2025-03-28 02:10:16,Tariq Fatima,Askari Bank-27379984,Noman Saad,Sindh Bank-99637123,45631.34,Bank Transfer,Loan Repayment,0
TXN100857,2025-07-25 14:26:02,Ahmed Tariq,Faysal Bank-91282707,Ali Ali,Meezan Bank-49684646,52843.02,HBL Konnect,Bill Payment,0
TXN100858,2025-07-03 23:41:07,Khan Usman,HBL-68820855,Shahid Amna,Bank Alfalah-76091166,89963.24,UBL Omni,Cash Withdrawal,0
TXN100859,2025-02-22 17:05:16,Tariq Hina,Meezan Bank-49649034,Amna Hina,MCB-48955679,47704.05,Easypaisa,Loan Repayment,0
TXN100860,2025-05-21 03:56:23,Zara Yasir,Bank Alfalah-93860323,Fatima Fatima,Sindh Bank-74992893,73302.64,JazzCash,Loan Repayment,0
TXN100861,2025-04-05 06:53:04,Usman Fatima,Sindh Bank-18274764,Zara Tariq,MCB-20071923,14305.27,HBL Konnect,Loan Repayment,0
TXN100862,2025-03-30 08:11:42,Hina Hassan,UBL-88608724,Hassan Nida,Askari Bank-39958472,28181.59,JazzCash,Cash Withdrawal,0
TXN100863,2025-03-10 12:36:57,Zara Mehdi,MCB-60802656,Ali Zain,Bank Alfalah-61810675,67440.82,UBL Omni,Loan Repayment,0
TXN100864,2025-07-08 11:39:37,Ali Fatima,HBL-91438879,Bilal Zain,MCB-51281452,70160.13,UBL Omni,Cash Withdrawal,0
TXN100865,2025-03-02 18:56:57,Bilal Mehdi,Bank Alfalah-20637116,Yasir Shahid,Meezan Bank-43063824,21480.13,Bank Transfer,Loan Repayment,0
TXN100866,2025-02-07 11:27:06,Bilal Ayesha,Askari Bank-23528149,Shahid Tariq,Bank Alfalah-15707340,29832.17,JazzCash,Money Transfer,0
TXN100867,2025-02-22 05:57:12,Shahid Tariq,HBL-80724448,Ali Ayesha,Bank Alfalah-69758039,72209.01,JazzCash,Cash Withdrawal,0
TXN100868,2025-03-18 08:08:17,Mehdi Fatima,Faysal Bank-71538260,Tariq Noman,Askari Bank-49056009,72396.32,HBL Konnect,Cash Withdrawal,0
TXN100869,2025-02-13 02:22:12,Yasir Khan,HBL-68170226,Ayesha Usman,HBL-60013033,54119.81,HBL Konnect,Cash Withdrawal,0
TXN100870,2025-07-20 23:09:35,Yasir Hina,Faysal Bank-66162348,Zain Amna,Faysal Bank-88485956,26306.51,JazzCash,Deposit,0
TXN100871,2025-06-04 08:37:08,Ali Bilal,HBL-13578241,Zain Shahid,Faysal Bank-20531632,24935.89,JazzCash,Money Transfer,0
TXN100872,2025-04-16 22:22:27,Zara Hina,HBL-49461840,Zain Saad,UBL-80822857,69797.42,HBL Konnect,Deposit,0
TXN100873,2025-05-17 16:24:21,Usman Yasir,Bank Alfalah-40991679,Shahid Imran,Sindh Bank-72784202,80893.97,Easypaisa,Deposit,0
TXN100874,2025-02-25 01:56:17,Zara Zain,HBL-32986299,Imran Usman,MCB-51536480,8090.15,Easypaisa,Bill Payment,0
TXN100875,2025-03-16 00:51:12,Usman Hina,Meezan Bank-87097413,Usman Imran,HBL-32965491,38470.35,Bank Transfer,Money Transfer,0
TXN100876,2025-07-18 22:11:35,Ahmed Noman,Bank Alfalah-79122629,Imran Ali,HBL-18121246,74701.39,JazzCash,Loan Repayment,0
TXN100877,2025-05-02 03:47:03,Ayesha Zain,Faysal Bank-23438678,Ali Ayesha,Sindh Bank-34151732,27975.51,Easypaisa,Deposit,0
TXN100878,2025-03-31 11:15:24,Usman Zain,Bank Alfalah-70804831,Ali Zain,Bank Alfalah-62473997,23009.74,Bank Transfer,Deposit,0
TXN100879,2025-06-16 19:06:31,Hassan Tariq,MCB-34306134,Mehdi Ali,Bank Alfalah-30867792,78186.05,Bank Transfer,Bill Payment,0
TXN100880,2025-03-23 00:30:56,Ayesha Fatima,Faysal Bank-21468526,Fatima Fatima,Sindh Bank-91329912,22264.52,JazzCash,Money Transfer,0
TXN100881,2025-05-26 07:09:57,Usman Noman,Askari Bank-51162666,Khan Hassan,UBL-59238900,13158.64,HBL Konnect,Loan Repayment,0
TXN100882,2025-03-09 08:19:40,Noman Ali,Askari Bank-69522621,Yasir Ali,UBL-57408460,41967.33,Bank Transfer,Deposit,0
TXN100883,2025-06-01 01:37:44,Bilal Bilal,Meezan Bank-72093986,Ali Hina,Meezan Bank-42107336,8660.12,Easypaisa,Deposit,0
TXN100884,2025-02-04 12:41:20,Khan Hina,Bank Alfalah-94085741,Ayesha Ahmed,HBL-68687655,23869.19,UBL Omni,Bill Payment,0
TXN100885,2025-06-25 15:31:11,Hassan Shahid,Askari Bank-78507292,Shahid Ahmed,Bank Alfalah-36314286,94096.13,HBL Konnect,Money Transfer,0
TXN100886,2025-06-17 23:48:58,Shahid Zara,HBL-93355677,Yasir Nida,Bank Alfalah-58977787,7866.65,JazzCash,Deposit,0
TXN100887,2025-02-08 07:48:53,Ali Yasir,Sindh Bank-88418796,Ahmed Yasir,UBL-96167428,30927.29,HBL Konnect,Cash Withdrawal,0
TXN100888,2025-03-16 02:59:41,Khan Bilal,Meezan Bank-97944119,Saad Zara,Meezan Bank-89609791,34990.46,JazzCash,Cash Withdrawal,0
TXN100889,2025-03-30 08:16:43,Fatima Yasir,MCB-81595748,Imran Bilal,HBL-19460164,42373.02,HBL Konnect,Bill Payment,0
TXN100890,2025-05-23 21:25:03,Tariq Usman,HBL-81640753,Ayesha Bilal,Faysal Bank-78916396,73848.94,Easypaisa,Deposit,0
TXN100891,2025-07-13 14:51:13,Yasir Nida,MCB-40146054,Zara Tariq,UBL-50119946,84498.97,HBL Konnect,Bill Payment,0
TXN100892,2025-02-26 23:32:38,Usman Nida,Faysal Bank-82176447,Imran Imran,Sindh Bank-36872055,53717.92,Easypaisa,Loan Repayment,0
TXN100893,2025-05-20 14:57:32,Ayesha Shahid,Meezan Bank-56062846,Hina Ayesha,Bank Alfalah-15342310,4255.97,Bank Transfer,Bill Payment,0
TXN100894,2025-06-14 02:44:03,Hassan Ahmed,Faysal Bank-20039548,Usman Khan,MCB-50339819,10392.06,Easypaisa,Loan Repayment,0
TXN100895,2025-03-25 19:39:59,Amna Zara,HBL-33316683,Imran Imran,Bank Alfalah-47068080,31015.82,Bank Transfer,Loan Repayment,0
TXN100896,2025-07-22 01:25:48,Usman Usman,MCB-75363196,Ali Noman,Faysal Bank-22008279,59379.99,Easypaisa,Money Transfer,0
TXN100897,2025-03-01 13:00:51,Ali Noman,HBL-51965152,Mehdi Hassan,MCB-15483015,21611.79,JazzCash,Cash Withdrawal,0
TXN100898,2025-02-09 15:18:03,Ayesha Imran,UBL-27731363,Shahid Imran,Bank Alfalah-73809889,12114.74,Easypaisa,Cash Withdrawal,0
TXN100899,2025-05-07 20:26:58,Nida Imran,HBL-31919911,Noman Bilal,Askari Bank-67825374,37900.62,Easypaisa,Loan Repayment,0
TXN100900,2025-02-23 16:18:15,Ayesha Bilal,Bank Alfalah-94334764,Mehdi Nida,Meezan Bank-94311885,76943.21,HBL Konnect,Deposit,0
TXN100901,2025-03-23 08:06:25,Khan Amna,Askari Bank-22063857,Hassan Zain,MCB-48821088,87048.33,Bank Transfer,Money Transfer,0
TXN100902,2025-07-11 06:05:07,Noman Fatima,Bank Alfalah-53134255,Mehdi Saad,Faysal Bank-99566348,47758.9,HBL Konnect,Cash Withdrawal,0
TXN100903,2025-05-21 22:32:35,Hina Bilal,Askari Bank-20720026,Shahid Fatima,Askari Bank-81747582,17002.73,UBL Omni,Loan Repayment,0
TXN100904,2025-04-04 18:44:41,Usman Fatima,Bank Alfalah-56030354,Ahmed Imran,Askari Bank-13691112,40658.81,Easypaisa,Loan Repayment,0
TXN100905,2025-02-17 02:05:10,Tariq Imran,HBL-54259109,Hassan Nida,Bank Alfalah-86738723,59389.41,UBL Omni,Cash Withdrawal,0
TXN100906,2025-06-02 01:13:40,Ayesha Shahid,Sindh Bank-52135181,Shahid Yasir,MCB-35111983,81858.38,Bank Transfer,Bill Payment,0
TXN100907,2025-07-11 03:47:27,Ayesha Tariq,Faysal Bank-85979064,Ahmed Usman,Sindh Bank-80419185,15730.74,Easypaisa,Loan Repayment,0
TXN100908,2025-05-18 21:45:57,Hassan Bilal,Faysal Bank-39216284,Nida Ayesha,MCB-88703407,14630.21,Bank Transfer,Deposit,0
TXN100909,2025-05-19 20:16:07,Zain Yasir,Askari Bank-72103764,Ayesha Imran,Sindh Bank-10379525,38499.16,Easypaisa,Cash Withdrawal,0
TXN100910,2025-02-08 13:31:50,Fatima Hina,MCB-55340078,Zain Imran,HBL-96971071,4721.51,Easypaisa,Cash Withdrawal,0
TXN100911,2025-03-06 01:41:14,Zara Saad,Faysal Bank-48287265,Mehdi Noman,Sindh Bank-78449848,54011.9,UBL Omni,Bill Payment,0
TXN100912,2025-02-16 15:23:03,Usman Hassan,HBL-20294053,Ayesha Ali,Askari Bank-73156544,89104.83,HBL Konnect,Money Transfer,0
TXN100913,2025-06-30 04:58:28,Hassan Ahmed,Faysal Bank-92040604,Zara Hassan,Sindh Bank-13194906,81250.3,HBL Konnect,Money Transfer,0
TXN100914,2025-03-13 00:36:42,Ahmed Hassan,Faysal Bank-16823515,Amna Nida,Sindh Bank-60520974,22922.25,UBL Omni,Deposit,0
TXN100915,2025-02-18 07:16:43,Bilal Khan,Askari Bank-30718401,Shahid Amna,Faysal Bank-92186915,9280.35,UBL Omni,Cash Withdrawal,0
TXN100916,2025-06-30 04:13:11,Hassan Bilal,UBL-36220193,Nida Hina,Bank Alfalah-99899636,40952.14,JazzCash,Money Transfer,0
TXN100917,2025-05-01 21:42:58,Khan Nida,MCB-63570483,Usman Amna,Sindh Bank-95938389,77557.61,Easypaisa,Cash Withdrawal,0
TXN100918,2025-02-19 16:00:09,Zain Shahid,MCB-16871138,Khan Nida,Faysal Bank-35745038,12720.08,HBL Konnect,Cash Withdrawal,0
TXN100919,2025-02-03 19:53:16,Ahmed Khan,Sindh Bank-77728709,Zara Usman,Meezan Bank-39603393,64393.88,Bank Transfer,Bill Payment,0
TXN100920,2025-05-25 22:21:00,Khan Ahmed,Meezan Bank-38446690,Saad Ahmed,Askari Bank-65397202,94795.13,UBL Omni,Bill Payment,0
TXN100921,2025-02-15 08:08:29,Hassan Noman,Faysal Bank-60574513,Yasir Zain,Bank Alfalah-14593565,37693.94,HBL Konnect,Cash Withdrawal,0
TXN100922,2025-04-27 15:43:59,Shahid Zara,Meezan Bank-61256158,Mehdi Bilal,UBL-19882153,88278.15,UBL Omni,Deposit,0
TXN100923,2025-03-22 17:49:23,Hassan Yasir,Faysal Bank-18709018,Ali Shahid,HBL-36873044,23045.78,HBL Konnect,Deposit,0
TXN100924,2025-02-24 01:39:58,Ali Fatima,Askari Bank-83440024,Yasir Mehdi,Bank Alfalah-16242151,83660.39,HBL Konnect,Money Transfer,0
TXN100925,2025-03-14 15:59:28,Hina Hassan,Sindh Bank-87156291,Usman Zain,MCB-46920484,69650.28,Easypaisa,Deposit,0
TXN100926,2025-04-28 19:08:56,Zain Hina,HBL-42933863,Khan Shahid,Bank Alfalah-40081994,62871.98,Easypaisa,Bill Payment,0
TXN100927,2025-05-04 06:33:00,Noman Fatima,UBL-31762327,Yasir Saad,UBL-88788516,139.51,JazzCash,Deposit,0
TXN100928,2025-03-30 08:07:20,Tariq Hina,Sindh Bank-83158873,Tariq Amna,Meezan Bank-38249817,9517.48,Bank Transfer,Cash Withdrawal,0
TXN100929,2025-06-02 20:08:49,Ahmed Nida,Askari Bank-74222625,Nida Fatima,Askari Bank-90454103,47022.17,UBL Omni,Money Transfer,0
TXN100930,2025-04-12 05:03:08,Bilal Usman,Askari Bank-71462499,Mehdi Imran,Sindh Bank-84457933,33981.91,UBL Omni,Bill Payment,0
TXN100931,2025-02-13 02:01:32,Zain Zara,UBL-67368911,Mehdi Tariq,Meezan Bank-55787371,91905.62,Easypaisa,Money Transfer,0
TXN100932,2025-05-20 09:04:34,Amna Yasir,UBL-58099844,Hina Khan,UBL-14667555,60521.25,HBL Konnect,Loan Repayment,0
TXN100933,2025-04-26 04:27:27,Saad Saad,MCB-91035014,Nida Fatima,Faysal Bank-11748203,44759.13,Easypaisa,Loan Repayment,0
TXN100934,2025-03-24 14:27:02,Ali Yasir,MCB-36421471,Khan Khan,HBL-91551930,71512.84,Easypaisa,Bill Payment,0
TXN100935,2025-01-31 11:59:55,Hina Ayesha,Sindh Bank-27648631,Mehdi Noman,UBL-93648887,98948.21,Bank Transfer,Deposit,0
TXN100936,2025-06-11 10:03:22,Ahmed Tariq,Bank Alfalah-27949682,Ayesha Ali,Bank Alfalah-39270284,28889.9,JazzCash,Loan Repayment,0
TXN100937,2025-02-02 04:09:53,Ali Imran,Faysal Bank-85333203,Bilal Khan,Faysal Bank-99465067,60607.86,JazzCash,Bill Payment,0
TXN100938,2025-05-07 22:35:43,Mehdi Shahid,Meezan Bank-93389299,Bilal Tariq,Faysal Bank-47184407,39815.51,HBL Konnect,Bill Payment,0
TXN100939,2025-03-15 07:35:31,Mehdi Noman,HBL-61795753,Hina Ahmed,Askari Bank-89485807,25945.76,Easypaisa,Cash Withdrawal,0
TXN100940,2025-05-31 07:05:38,Shahid Hassan,Faysal Bank-43311840,Tariq Ahmed,MCB-45108742,54088.38,UBL Omni,Loan Repayment,0
TXN100941,2025-03-15 17:37:06,Usman Ali,Bank Alfalah-29099418,Amna Hina,Faysal Bank-66821828,51723.94,JazzCash,Loan Repayment,0
TXN100942,2025-06-08 02:12:36,Amna Zara,HBL-46517270,Khan Khan,MCB-92132834,83521.67,Easypaisa,Loan Repayment,0
TXN100943,2025-06-16 02:57:09,Usman Tariq,Sindh Bank-18941331,Tariq Khan,UBL-70961327,61598.73,HBL Konnect,Cash Withdrawal,0
TXN100944,2025-05-04 03:40:36,Nida Hina,Sindh Bank-41526833,Zain Ali,Askari Bank-84316628,44416.92,Bank Transfer,Money Transfer,0
TXN100945,2025-03-21 18:03:33,Yasir Usman,Askari Bank-80495865,Saad Zain,MCB-94463564,43530.09,UBL Omni,Cash Withdrawal,0
TXN100946,2025-02-15 18:00:35,Yasir Yasir,HBL-93675221,Hassan Hina,Askari Bank-97247705,5334.12,UBL Omni,Loan Repayment,0
TXN100947,2025-05-29 21:28:49,Khan Ali,Askari Bank-19184257,Mehdi Imran,Bank Alfalah-13463200,61442.87,Bank Transfer,Bill Payment,0
TXN100948,2025-06-16 01:12:59,Mehdi Yasir,Meezan Bank-38548497,Yasir Bilal,Bank Alfalah-34687413,58697.01,JazzCash,Bill Payment,0
TXN100949,2025-06-27 02:54:41,Ayesha Noman,UBL-78686916,Ali Mehdi,Faysal Bank-79006064,20131.99,UBL Omni,Money Transfer,0
TXN100950,2025-07-05 03:31:05,Amna Ali,Meezan Bank-59593404,Mehdi Bilal,Bank Alfalah-89318725,4461.12,Bank Transfer,Money Transfer,0
TXN100951,2025-03-22 11:26:55,Saad Yasir,Faysal Bank-10918546,Imran Saad,MCB-61613557,67052.96,HBL Konnect,Bill Payment,0
TXN100952,2025-03-16 21:32:29,Bilal Ahmed,UBL-81055368,Ayesha Hina,Askari Bank-47251569,44375.74,JazzCash,Deposit,0
TXN100953,2025-07-04 17:40:49,Ahmed Shahid,HBL-24874916,Imran Imran,MCB-25822738,97078.01,Easypaisa,Deposit,0
TXN100954,2025-07-18 20:42:40,Nida Hina,Meezan Bank-11961952,Zain Imran,Faysal Bank-74141262,99967.32,Easypaisa,Bill Payment,0
TXN100955,2025-05-08 04:53:51,Khan Zain,HBL-37133619,Nida Amna,HBL-97925577,12110.47,JazzCash,Deposit,0
TXN100956,2025-02-24 15:21:33,Hina Amna,Bank Alfalah-88730976,Hassan Ali,HBL-44948469,16650.03,Bank Transfer,Loan Repayment,0
TXN100957,2025-06-13 05:24:25,Shahid Saad,Askari Bank-88660020,Amna Ayesha,Askari Bank-58507469,74177.48,Bank Transfer,Deposit,0
TXN100958,2025-04-02 18:40:38,Noman Fatima,Meezan Bank-25134483,Zara Hina,Askari Bank-43774792,79340.1,HBL Konnect,Bill Payment,0
TXN100959,2025-07-06 11:51:52,Zain Shahid,Sindh Bank-96624150,Hassan Shahid,Bank Alfalah-31850864,73815.38,JazzCash,Money Transfer,0
TXN100960,2025-04-07 23:59:36,Noman Zain,Faysal Bank-42176395,Shahid Amna,UBL-51236011,4219.41,Easypaisa,Deposit,0
TXN100961,2025-02-23 06:40:39,Zain Shahid,UBL-33316698,Mehdi Khan,Askari Bank-57214429,76771.4,Easypaisa,Deposit,0
